athlete_id,activity_id,date,week_no,hrr_window_start_secs,hrr_window_end_secs,HRR(30)
366f2948-6a84-46ec-9306-94784457a294,2018_03_28_07_10_37.csv,2018-03-27T22:10:37.000000,70,1965,1994,34
366f2948-6a84-46ec-9306-94784457a294,2018_03_28_07_10_37.csv,2018-03-27T22:10:37.000000,70,2223,2252,37
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,1621,1650,31
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,2224,2253,36
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,2322,2351,15
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,2473,2502,39
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,3257,3286,5
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,3497,3526,9
366f2948-6a84-46ec-9306-94784457a294,2018_03_30_06_12_51.csv,2018-03-29T21:12:51.000000,70,3715,3744,29
366f2948-6a84-46ec-9306-94784457a294,2018_03_31_11_38_40.csv,2018-03-31T02:38:40.000000,70,1632,1661,47
366f2948-6a84-46ec-9306-94784457a294,2018_03_31_11_38_40.csv,2018-03-31T02:38:40.000000,70,2389,2418,39
366f2948-6a84-46ec-9306-94784457a294,2018_03_31_11_38_40.csv,2018-03-31T02:38:40.000000,70,2963,2992,52
366f2948-6a84-46ec-9306-94784457a294,2018_04_03_07_19_03.csv,2018-04-02T22:19:03.000000,71,1058,1087,35
366f2948-6a84-46ec-9306-94784457a294,2018_04_04_06_55_06.csv,2018-04-03T21:55:06.000000,71,1513,1542,37
366f2948-6a84-46ec-9306-94784457a294,2018_04_05_23_28_58.csv,2018-04-05T14:28:58.000000,71,1441,1470,35
366f2948-6a84-46ec-9306-94784457a294,2018_04_08_12_02_24.csv,2018-04-08T03:02:24.000000,72,1262,1291,20
366f2948-6a84-46ec-9306-94784457a294,2018_04_11_05_59_34.csv,2018-04-10T20:59:34.000000,72,6012,6041,25
366f2948-6a84-46ec-9306-94784457a294,2018_04_15_11_57_49.csv,2018-04-15T02:57:49.000000,73,6240,6269,21
366f2948-6a84-46ec-9306-94784457a294,2018_04_18_07_17_58.csv,2018-04-17T22:17:58.000000,73,2341,2370,37
366f2948-6a84-46ec-9306-94784457a294,2018_04_20_05_52_28.csv,2018-04-19T20:52:28.000000,73,770,799,32
366f2948-6a84-46ec-9306-94784457a294,2018_04_22_09_38_58.csv,2018-04-22T00:38:58.000000,74,18572,18601,33
366f2948-6a84-46ec-9306-94784457a294,2018_04_23_09_02_15.csv,2018-04-23T00:02:15.000000,74,3211,3240,27
366f2948-6a84-46ec-9306-94784457a294,2018_04_26_07_19_13.csv,2018-04-25T22:19:13.000000,74,2302,2331,38
366f2948-6a84-46ec-9306-94784457a294,2018_04_26_07_19_13.csv,2018-04-25T22:19:13.000000,74,2437,2466,36
366f2948-6a84-46ec-9306-94784457a294,2018_04_26_22_09_01.csv,2018-04-26T13:09:01.000000,74,1693,1722,26
366f2948-6a84-46ec-9306-94784457a294,2018_04_28_11_49_04.csv,2018-04-28T02:49:04.000000,74,12780,12809,44
366f2948-6a84-46ec-9306-94784457a294,2018_04_29_10_02_01.csv,2018-04-29T01:02:01.000000,75,6018,6047,30
366f2948-6a84-46ec-9306-94784457a294,2018_04_29_10_02_01.csv,2018-04-29T01:02:01.000000,75,9182,9211,37
366f2948-6a84-46ec-9306-94784457a294,2018_05_08_06_36_55.csv,2018-05-07T21:36:55.000000,76,1178,1207,33
366f2948-6a84-46ec-9306-94784457a294,2018_05_08_06_36_55.csv,2018-05-07T21:36:55.000000,76,1747,1776,17
366f2948-6a84-46ec-9306-94784457a294,2018_05_08_06_36_55.csv,2018-05-07T21:36:55.000000,76,1886,1915,34
366f2948-6a84-46ec-9306-94784457a294,2018_05_08_06_36_55.csv,2018-05-07T21:36:55.000000,76,2016,2045,41
366f2948-6a84-46ec-9306-94784457a294,2018_05_09_08_15_34.csv,2018-05-08T23:15:34.000000,76,1698,1727,34
366f2948-6a84-46ec-9306-94784457a294,2018_05_10_20_21_50.csv,2018-05-10T11:21:50.000000,76,1729,1758,28
366f2948-6a84-46ec-9306-94784457a294,2018_05_11_19_02_45.csv,2018-05-11T10:02:45.000000,76,3455,3484,23
366f2948-6a84-46ec-9306-94784457a294,2018_05_15_21_53_41.csv,2018-05-15T12:53:41.000000,77,1855,1884,24
366f2948-6a84-46ec-9306-94784457a294,2018_05_16_22_44_21.csv,2018-05-16T13:44:21.000000,77,2337,2366,29
366f2948-6a84-46ec-9306-94784457a294,2018_05_17_22_27_54.csv,2018-05-17T13:27:54.000000,77,2013,2042,23
366f2948-6a84-46ec-9306-94784457a294,2018_05_19_10_04_09.csv,2018-05-19T01:04:09.000000,77,13039,13068,44
366f2948-6a84-46ec-9306-94784457a294,2018_05_23_20_30_50.csv,2018-05-23T11:30:50.000000,78,2796,2825,30
366f2948-6a84-46ec-9306-94784457a294,2018_05_26_10_20_45.csv,2018-05-26T01:20:45.000000,78,8216,8245,34
366f2948-6a84-46ec-9306-94784457a294,2018_05_30_06_25_03.csv,2018-05-29T21:25:03.000000,79,2389,2418,32
366f2948-6a84-46ec-9306-94784457a294,2018_05_31_20_26_40.csv,2018-05-31T11:26:40.000000,79,2626,2655,25
366f2948-6a84-46ec-9306-94784457a294,2018_06_03_08_57_09.csv,2018-06-02T23:57:09.000000,79,16580,16609,38
366f2948-6a84-46ec-9306-94784457a294,2018_06_05_05_17_28.csv,2018-06-04T20:17:28.000000,80,2737,2766,36
366f2948-6a84-46ec-9306-94784457a294,2018_06_06_07_16_15.csv,2018-06-05T22:16:15.000000,80,3837,3866,29
366f2948-6a84-46ec-9306-94784457a294,2018_06_08_06_51_12.csv,2018-06-07T21:51:12.000000,80,2681,2710,38
366f2948-6a84-46ec-9306-94784457a294,2018_06_12_11_33_01.csv,2018-06-12T02:33:01.000000,81,2621,2650,40
366f2948-6a84-46ec-9306-94784457a294,2018_06_12_11_33_01.csv,2018-06-12T02:33:01.000000,81,14406,14435,37
366f2948-6a84-46ec-9306-94784457a294,2018_06_16_14_18_11.csv,2018-06-16T05:18:11.000000,81,2363,2392,23
366f2948-6a84-46ec-9306-94784457a294,2018_06_16_14_18_11.csv,2018-06-16T05:18:11.000000,81,2494,2523,48
366f2948-6a84-46ec-9306-94784457a294,2018_06_16_14_18_11.csv,2018-06-16T05:18:11.000000,81,2624,2653,45
366f2948-6a84-46ec-9306-94784457a294,2018_06_16_15_09_17.csv,2018-06-16T06:09:17.000000,81,3166,3195,13
366f2948-6a84-46ec-9306-94784457a294,2018_06_16_15_09_17.csv,2018-06-16T06:09:17.000000,81,3238,3267,31
366f2948-6a84-46ec-9306-94784457a294,2018_06_17_10_19_30.csv,2018-06-17T01:19:30.000000,82,14015,14044,50
366f2948-6a84-46ec-9306-94784457a294,2018_06_18_21_17_14.csv,2018-06-18T12:17:14.000000,82,1351,1380,12
366f2948-6a84-46ec-9306-94784457a294,2018_06_18_21_17_14.csv,2018-06-18T12:17:14.000000,82,1797,1826,36
366f2948-6a84-46ec-9306-94784457a294,2018_06_20_07_15_27.csv,2018-06-19T22:15:27.000000,82,1320,1349,37
366f2948-6a84-46ec-9306-94784457a294,2018_06_20_07_15_27.csv,2018-06-19T22:15:27.000000,82,2204,2233,47
366f2948-6a84-46ec-9306-94784457a294,2018_06_22_11_08_38.csv,2018-06-22T02:08:38.000000,82,3587,3616,17
366f2948-6a84-46ec-9306-94784457a294,2018_06_22_11_08_38.csv,2018-06-22T02:08:38.000000,82,5274,5303,23
366f2948-6a84-46ec-9306-94784457a294,2018_06_27_06_54_14.csv,2018-06-26T21:54:14.000000,83,3330,3359,16
366f2948-6a84-46ec-9306-94784457a294,2018_06_28_19_17_56.csv,2018-06-28T10:17:56.000000,83,2785,2814,40
366f2948-6a84-46ec-9306-94784457a294,2018_06_28_20_17_49.csv,2018-06-28T11:17:49.000000,83,1370,1399,42
366f2948-6a84-46ec-9306-94784457a294,2018_06_29_20_54_11.csv,2018-06-29T11:54:11.000000,83,2465,2494,36
366f2948-6a84-46ec-9306-94784457a294,2018_06_30_15_03_23.csv,2018-06-30T06:03:23.000000,83,3002,3031,32
366f2948-6a84-46ec-9306-94784457a294,2018_07_02_19_34_11.csv,2018-07-02T10:34:11.000000,84,1420,1449,39
366f2948-6a84-46ec-9306-94784457a294,2018_07_02_19_34_11.csv,2018-07-02T10:34:11.000000,84,2286,2315,23
366f2948-6a84-46ec-9306-94784457a294,2018_07_04_07_00_13.csv,2018-07-03T22:00:13.000000,84,2230,2259,37
366f2948-6a84-46ec-9306-94784457a294,2018_07_06_06_47_52.csv,2018-07-05T21:47:52.000000,84,2211,2240,2
366f2948-6a84-46ec-9306-94784457a294,2018_07_06_06_47_52.csv,2018-07-05T21:47:52.000000,84,2424,2453,37
366f2948-6a84-46ec-9306-94784457a294,2018_07_08_06_41_10.csv,2018-07-07T21:41:10.000000,84,1416,1445,45
366f2948-6a84-46ec-9306-94784457a294,2018_07_29_13_59_22.csv,2018-07-29T04:59:22.000000,88,2103,2132,34
366f2948-6a84-46ec-9306-94784457a294,2018_07_29_13_59_22.csv,2018-07-29T04:59:22.000000,88,10427,10456,34
366f2948-6a84-46ec-9306-94784457a294,2018_07_31_07_24_17.csv,2018-07-30T22:24:17.000000,88,2825,2854,24
366f2948-6a84-46ec-9306-94784457a294,2018_08_01_07_11_31.csv,2018-07-31T22:11:31.000000,88,1698,1727,33
366f2948-6a84-46ec-9306-94784457a294,2018_08_15_15_29_14.csv,2018-08-15T06:29:14.000000,90,9598,9627,21
366f2948-6a84-46ec-9306-94784457a294,2018_08_15_15_29_14.csv,2018-08-15T06:29:14.000000,90,11163,11192,22
366f2948-6a84-46ec-9306-94784457a294,2018_08_19_09_51_45.csv,2018-08-19T00:51:45.000000,91,4664,4693,30
366f2948-6a84-46ec-9306-94784457a294,2018_08_19_09_51_45.csv,2018-08-19T00:51:45.000000,91,5432,5461,25
366f2948-6a84-46ec-9306-94784457a294,2018_08_19_09_51_45.csv,2018-08-19T00:51:45.000000,91,6085,6114,32
366f2948-6a84-46ec-9306-94784457a294,2018_08_26_06_36_58.csv,2018-08-25T21:36:58.000000,91,7483,7512,24
366f2948-6a84-46ec-9306-94784457a294,2018_09_02_14_57_02.csv,2018-09-02T05:57:02.000000,93,3430,3459,25
366f2948-6a84-46ec-9306-94784457a294,2018_09_05_12_50_11.csv,2018-09-05T03:50:11.000000,93,1822,1851,23
366f2948-6a84-46ec-9306-94784457a294,2018_09_05_12_50_11.csv,2018-09-05T03:50:11.000000,93,3871,3900,30
366f2948-6a84-46ec-9306-94784457a294,2018_09_16_09_19_15.csv,2018-09-16T00:19:15.000000,94,6962,6991,42
366f2948-6a84-46ec-9306-94784457a294,2018_09_16_09_19_15.csv,2018-09-16T00:19:15.000000,94,14101,14130,34
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_01_08_41_10.csv,2018-04-30T20:41:10.000000,17,3451,3480,29
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_01_08_41_10.csv,2018-04-30T20:41:10.000000,17,3766,3795,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_01_08_41_10.csv,2018-04-30T20:41:10.000000,17,4474,4503,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_01_08_41_10.csv,2018-04-30T20:41:10.000000,17,7847,7876,31
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_17_08_38_54.csv,2018-05-16T20:38:54.000000,19,4215,4244,34
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_17_08_38_54.csv,2018-05-16T20:38:54.000000,19,4599,4628,33
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_17_08_38_54.csv,2018-05-16T20:38:54.000000,19,7059,7088,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_05_17_08_38_54.csv,2018-05-16T20:38:54.000000,19,7746,7775,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,111,140,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,2678,2707,22
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,3060,3089,14
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,6255,6284,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,7026,7055,10
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,9570,9599,10
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,9896,9925,10
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_02_07_08_50.csv,2018-06-01T19:08:50.000000,21,11144,11173,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_07_07_49_35.csv,2018-06-06T19:49:35.000000,22,1252,1281,28
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_07_07_49_35.csv,2018-06-06T19:49:35.000000,22,3074,3103,33
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_07_07_49_35.csv,2018-06-06T19:49:35.000000,22,6735,6764,33
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_09_07_07_16.csv,2018-06-08T19:07:16.000000,22,2674,2703,17
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_09_07_07_16.csv,2018-06-08T19:07:16.000000,22,3215,3244,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_09_07_07_16.csv,2018-06-08T19:07:16.000000,22,3999,4028,13
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_09_07_07_16.csv,2018-06-08T19:07:16.000000,22,6553,6582,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_12_09_06_22.csv,2018-06-11T21:06:22.000000,23,1730,1759,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_12_09_06_22.csv,2018-06-11T21:06:22.000000,23,2047,2076,17
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_12_09_06_22.csv,2018-06-11T21:06:22.000000,23,2369,2398,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,277,306,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,425,454,13
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,1467,1496,7
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,2542,2571,13
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,3732,3761,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,5400,5429,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,11544,11573,10
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_16_09_30_14.csv,2018-06-15T21:30:14.000000,23,12093,12122,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_17_13_24_21.csv,2018-06-17T01:24:21.000000,23,509,538,36
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_17_13_24_21.csv,2018-06-17T01:24:21.000000,23,2166,2195,19
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_23_07_05_59.csv,2018-06-22T19:05:59.000000,24,1779,1808,3
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_23_07_05_59.csv,2018-06-22T19:05:59.000000,24,2462,2491,19
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_23_07_05_59.csv,2018-06-22T19:05:59.000000,24,2753,2782,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_23_07_05_59.csv,2018-06-22T19:05:59.000000,24,7033,7062,13
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_28_08_10_31.csv,2018-06-27T20:10:31.000000,25,3516,3545,24
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_28_08_10_31.csv,2018-06-27T20:10:31.000000,25,4148,4177,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_28_08_10_31.csv,2018-06-27T20:10:31.000000,25,6566,6595,27
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,1088,1117,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,2582,2611,10
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,2781,2810,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,5241,5270,22
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,6116,6145,19
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,6875,6904,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,7990,8019,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,9872,9901,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_06_30_07_05_57.csv,2018-06-29T19:05:57.000000,25,10227,10256,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_03_08_08_35.csv,2018-07-02T20:08:35.000000,26,1357,1386,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,699,728,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,2588,2617,27
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,4521,4550,29
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,4699,4728,30
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,5836,5865,27
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,7132,7161,38
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,10705,10734,39
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,12049,12078,27
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_05_08_53_58.csv,2018-07-04T20:53:58.000000,26,12232,12261,33
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_10_09_26_19.csv,2018-07-09T21:26:19.000000,27,2152,2181,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_12_08_42_38.csv,2018-07-11T20:42:38.000000,27,3173,3202,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_12_08_42_38.csv,2018-07-11T20:42:38.000000,27,3883,3912,24
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_12_08_42_38.csv,2018-07-11T20:42:38.000000,27,6163,6192,36
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_14_07_03_59.csv,2018-07-13T19:03:59.000000,27,6812,6841,22
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_19_08_39_33.csv,2018-07-18T20:39:33.000000,28,3537,3566,19
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,2375,2404,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,2729,2758,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,2887,2916,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,3655,3684,15
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,4922,4951,31
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,5705,5734,26
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,6374,6403,24
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,10834,10863,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,12547,12576,3
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,13376,13405,23
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_21_07_04_02.csv,2018-07-20T19:04:02.000000,28,13931,13960,28
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_26_09_07_15.csv,2018-07-25T21:07:15.000000,29,5371,5400,30
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_26_09_07_15.csv,2018-07-25T21:07:15.000000,29,9456,9485,34
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,887,916,16
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,2508,2537,25
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,2908,2937,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,6210,6239,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,6894,6923,28
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,9491,9520,19
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,9946,9975,28
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,10149,10178,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,12522,12551,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,14819,14848,26
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,15536,15565,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,16327,16356,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_07_28_07_05_35.csv,2018-07-27T19:05:35.000000,29,17322,17351,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_08_04_07_05_16.csv,2018-08-03T19:05:16.000000,30,2452,2481,17
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_08_04_07_05_16.csv,2018-08-03T19:05:16.000000,30,3754,3783,20
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_08_04_07_05_16.csv,2018-08-03T19:05:16.000000,30,5912,5941,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_08_04_07_05_16.csv,2018-08-03T19:05:16.000000,30,9054,9083,21
3c61dc3b-68c0-4a2d-8724-6a744abe6d19,2018_08_04_07_05_16.csv,2018-08-03T19:05:16.000000,30,10214,10243,26
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2018_12_22_08_04_52.csv,2018-12-22T16:04:52.000000,7,7510,7539,23
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2018_12_22_08_04_52.csv,2018-12-22T16:04:52.000000,7,8729,8758,40
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2018_12_22_08_04_52.csv,2018-12-22T16:04:52.000000,7,14503,14532,23
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2018_12_29_08_04_59.csv,2018-12-29T16:04:59.000000,8,9995,10024,36
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2018_12_29_08_04_59.csv,2018-12-29T16:04:59.000000,8,13915,13944,33
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_01_08_10_57.csv,2019-01-01T16:10:57.000000,8,8498,8527,42
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_01_08_10_57.csv,2019-01-01T16:10:57.000000,8,10303,10332,33
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_12_08_05_50.csv,2019-01-12T16:05:50.000000,10,8781,8810,28
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_12_08_05_50.csv,2019-01-12T16:05:50.000000,10,12474,12503,27
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_19_08_11_41.csv,2019-01-19T16:11:41.000000,11,4173,4202,40
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_19_08_11_41.csv,2019-01-19T16:11:41.000000,11,9390,9419,25
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_30_15_34_12.csv,2019-01-30T23:34:12.000000,12,1871,1900,38
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_01_30_15_34_12.csv,2019-01-30T23:34:12.000000,12,1939,1968,33
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_02_23_08_06_30.csv,2019-02-23T16:06:30.000000,16,8774,8803,37
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_02_23_08_06_30.csv,2019-02-23T16:06:30.000000,16,12016,12045,23
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_02_23_08_06_30.csv,2019-02-23T16:06:30.000000,16,14326,14355,22
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_03_16_13_19_51.csv,2019-03-16T20:19:51.000000,19,8497,8526,16
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_04_20_08_12_45.csv,2019-04-20T15:12:45.000000,24,9509,9538,26
3cda1bd7-56c5-428e-98c7-fe13f7e1cbae,2019_04_20_08_12_45.csv,2019-04-20T15:12:45.000000,24,10751,10780,31
